customer_id,age,gender,purchase_count,total_spent,avg_order_value,days_since_last_purchase,website_visits_30d,cart_adds_30d,discount_usage_rate,support_tickets_90d,customer_tenure_days,preferred_channel,region,returned_90d
C01399,19,Male,6,2048.99,341.5,83,7.0,3,0.237,0,983,Mobile,South,1
C01400,32,Male,8,1018.48,127.31,15,8.0,1,0.182,1,939,Mobile,Central,1
C01401,59,Male,2,2584.7,1292.35,42,6.0,6,0.099,2,855,Mobile,South,0
C01402,29,Female,5,2026.61,405.32,33,4.0,6,0.214,2,1367,Store,Central,1
C01403,32,Female,8,1226.89,153.36,190,7.0,5,0.511,1,640,Store,Central,0
C01404,33,Female,6,1580.63,263.44,24,6.0,1,0.494,0,1261,Store,North,0
C01405,26,Male,4,1360.62,340.16,76,10.0,1,0.274,1,1428,Store,South,0
C01406,25,Female,11,435.69,39.61,31,12.0,3,0.305,0,417,Mobile,South,1
C01407,34,Female,7,1193.42,170.49,23,7.0,4,0.128,1,1052,Mobile,South,1
C01408,59,Female,8,1152.49,144.06,27,11.0,1,0.047,1,492,Mobile,Central,0
C01409,18,Female,3,970.68,323.56,54,16.0,3,0.328,0,719,Web,Central,1
C01410,31,Female,8,1430.8,178.85,46,7.0,2,0.63,0,1315,Web,Central,1
C01411,20,Female,8,1212.12,151.51,37,6.0,2,0.468,1,40,Web,South,0
C01412,44,Male,6,1266.97,211.16,95,8.0,2,0.106,0,233,Web,South,0
C01413,30,Female,5,2504.41,500.88,40,12.0,6,0.3,0,1244,Mobile,Central,0
C01414,56,Male,6,1097.15,182.86,90,4.0,4,0.426,0,493,Mobile,Central,0
C01415,46,Male,4,1740.26,435.06,49,9.0,5,0.436,0,1039,Store,Central,0
C01416,55,Male,7,1012.81,144.69,19,8.0,4,0.59,1,1267,Mobile,North,1
C01417,48,Female,8,2533.82,316.73,53,8.0,5,0.474,1,1410,Web,Central,1
C01418,39,Female,3,1541.08,513.69,52,7.0,2,0.316,2,1194,Store,South,1
C01419,59,Female,8,1228.52,153.56,217,3.0,3,0.458,1,104,Mobile,South,0
C01420,40,Male,7,692.85,98.98,119,11.0,1,0.248,0,720,Web,North,0
C01421,63,Male,9,2567.78,285.31,134,9.0,6,0.238,1,126,Mobile,South,0
C01422,65,Female,7,1943.69,277.67,46,1.0,3,0.283,1,1480,Mobile,South,0
C01423,46,Male,5,656.14,131.23,30,12.0,0,0.513,3,1022,Store,South,0
C01424,50,Female,8,342.95,42.87,41,15.0,3,0.453,1,732,Web,North,1
C01425,30,Male,7,887.58,126.8,39,8.0,3,0.148,1,1304,Store,South,0
C01426,57,Female,7,550.77,78.68,92,13.0,4,0.118,2,693,Web,South,0
C01427,50,Female,8,952.45,119.06,32,9.0,2,0.555,1,1356,Mobile,South,1
C01428,61,Female,11,1675.07,152.28,84,8.0,4,0.307,2,447,Mobile,North,0
C01429,30,Male,6,1935.86,322.64,102,9.0,3,0.605,2,718,Mobile,North,0
C01430,55,Female,8,315.64,39.46,71,10.0,5,0.343,1,924,Mobile,South,0
C01431,40,Female,6,414.62,69.1,16,4.0,2,0.173,1,863,Web,North,0
C01432,26,Female,5,538.15,107.63,68,7.0,4,0.243,1,125,Web,North,1
C01433,26,Female,5,1181.64,236.33,14,2.0,7,0.389,1,264,Web,South,1
C01434,44,Male,8,2015.25,251.91,51,7.0,4,0.604,1,1412,Store,South,0
C01435,33,Female,6,1016.22,169.37,41,10.0,3,0.271,4,1005,Mobile,South,1
C01436,22,Male,5,308.28,61.66,74,12.0,2,0.317,2,1024,Store,South,0
C01437,38,Male,7,1273.13,181.88,35,5.0,2,0.499,0,1138,Mobile,South,0
C01438,49,Female,7,785.9,112.27,31,6.0,3,0.251,1,401,Mobile,South,0
C01439,33,Female,5,794.51,158.9,35,15.0,2,0.34,1,1212,Web,South,1
C01440,63,Male,6,1174.67,195.78,38,7.0,2,0.137,0,1182,Mobile,Central,0
C01441,55,Male,5,1467.14,293.43,14,3.0,2,0.419,1,850,Mobile,North,0
C01442,42,Male,5,1884.3,376.86,105,10.0,3,0.338,1,798,Mobile,South,0
C01443,62,Male,8,2049.06,256.13,40,7.0,7,0.052,0,420,Mobile,Central,1
C01444,38,Female,12,1737.02,144.75,84,7.0,4,0.393,0,893,Mobile,North,1
C01445,24,Male,12,1620.66,135.06,66,12.0,2,0.03,1,891,Mobile,North,0
C01446,19,Female,6,396.74,66.12,41,9.0,3,0.362,0,1022,Mobile,Central,0
C01447,63,Male,7,1543.5,220.5,33,5.0,8,0.176,1,844,Web,South,1
C01448,64,Male,4,964.84,241.21,13,9.0,4,0.388,0,868,Mobile,Central,0
C01449,53,Female,5,2031.08,406.22,29,6.0,4,0.163,1,1188,Mobile,North,1
C01450,22,Male,9,750.7,83.41,16,7.0,1,0.35,0,1039,Web,South,1
C01451,32,Male,11,915.38,83.22,21,9.0,2,0.469,1,1461,Store,South,1
C01452,19,Female,4,685.52,171.38,83,9.0,3,0.148,0,654,,South,1
C01453,20,Female,6,771.5,128.58,34,10.0,1,0.427,3,613,Mobile,South,1
C01454,29,Female,7,2285.62,326.52,26,11.0,3,0.265,0,1086,Mobile,South,1
C01455,45,Male,12,707.22,58.94,35,11.0,4,0.228,0,587,Web,South,1
C01456,21,Female,6,1112.49,185.42,16,11.0,5,,0,801,Web,Central,1
C01457,65,Female,9,750.81,83.42,18,5.0,1,0.503,1,475,Web,South,0
C01458,39,Female,6,1111.32,185.22,91,7.0,2,0.086,0,498,Mobile,North,0
C01459,30,Male,8,1273.73,159.22,126,11.0,3,0.384,0,919,Store,Central,0
C01460,42,Male,10,1530.89,153.09,47,4.0,1,0.268,2,764,Mobile,South,1
C01461,55,Male,5,1045.53,209.11,8,6.0,3,0.45,1,149,Store,South,0
C01462,33,Male,7,2412.64,344.66,120,7.0,1,0.587,3,1433,Store,North,0
C01463,20,Female,9,338.96,37.66,161,7.0,2,0.151,1,1337,Mobile,Central,0
C01464,20,Male,5,688.82,137.76,59,7.0,1,0.799,0,939,Mobile,South,0
C01465,58,Male,7,668.38,95.48,27,6.0,4,0.318,0,945,Web,South,0
C01466,23,Male,5,565.07,113.01,84,4.0,4,0.153,1,180,Mobile,North,1
C01467,48,Female,6,1458.72,243.12,45,11.0,4,0.628,0,1119,Store,South,1
C01468,36,Male,10,672.5,67.25,78,10.0,2,0.005,2,483,Mobile,North,1
C01469,55,Male,11,93.91,8.54,11,3.0,3,0.379,1,429,Mobile,South,0
C01470,20,Male,8,1199.21,149.9,32,14.0,2,0.172,2,1330,Web,Central,1
C01471,61,Female,6,2449.22,408.2,16,14.0,5,0.069,0,892,Web,South,1
C01472,51,Male,5,137.09,27.42,21,7.0,3,0.379,0,1158,Web,South,1
C01473,39,Female,8,1414.28,176.78,10,12.0,5,0.518,1,899,Web,Central,1
C01474,27,Male,4,1826.26,456.56,21,7.0,5,0.31,1,629,Mobile,North,1
C01475,64,Male,8,731.11,91.39,104,7.0,4,,0,230,Store,Central,0
C01476,32,Male,5,1294.42,258.88,24,4.0,1,0.198,0,850,Mobile,Central,1
C01477,41,Male,11,21.49,1.95,10,7.0,4,0.16,1,1417,Mobile,North,1
C01478,36,Male,4,1138.57,284.64,24,6.0,0,0.51,1,625,Mobile,South,1
C01479,29,Female,5,1512.88,302.58,11,8.0,6,0.215,0,1253,Mobile,Central,1
C01480,37,Female,8,782.52,97.82,48,6.0,3,0.113,0,709,Mobile,North,1
C01481,25,Male,8,800.9,100.11,25,8.0,0,0.08,1,1493,Store,Central,0
C01482,18,Male,6,1315.5,219.25,38,15.0,3,0.453,0,1217,Mobile,North,1
C01483,31,Female,12,1047.41,87.28,28,8.0,1,0.193,0,833,Mobile,Central,1
C01484,23,Male,11,1963.49,178.5,38,7.0,2,0.361,1,586,Mobile,North,1
C01485,37,Male,6,1103.12,183.85,9,9.0,1,0.183,0,1284,Mobile,Central,1
C01486,59,Male,7,1345.89,192.27,22,6.0,4,0.14,0,532,Mobile,South,1
C01487,25,Male,2,812.67,406.34,68,9.0,4,0.362,0,804,Web,North,0
C01488,18,Male,9,810.49,90.05,72,10.0,4,0.204,0,1302,Store,Central,1
C01489,23,Female,12,1644.94,137.08,40,9.0,4,0.338,1,545,Web,South,1
C01490,42,Female,8,1758.34,219.79,42,8.0,5,0.668,1,1292,Mobile,North,0
C01491,31,Female,14,386.03,27.57,7,9.0,3,0.239,2,310,Web,South,1
C01492,41,Male,4,924.44,231.11,58,9.0,3,0.331,2,1498,Store,South,0
C01493,19,Male,5,1354.52,270.9,103,11.0,3,0.098,0,130,Mobile,South,0
C01494,33,Male,11,156.72,14.25,11,9.0,3,0.219,0,299,Web,South,1
C01495,37,Male,6,915.73,152.62,80,9.0,1,0.368,1,869,Mobile,South,0
C01496,38,Male,3,3124.27,1041.42,11,5.0,6,0.161,3,284,Web,South,1
C01497,44,Male,12,576.35,48.03,47,7.0,3,0.129,0,719,Web,North,1
C01498,55,Male,8,559.84,69.98,9,11.0,6,0.336,0,830,Mobile,South,0
C01499,40,Male,8,1005.73,125.72,12,7.0,0,0.577,1,756,Web,North,0
C01500,58,Male,6,1056.21,176.04,21,6.0,2,0.672,0,1136,Mobile,Central,1
C01501,43,Female,5,850.72,170.14,18,1.0,5,0.343,0,758,Mobile,South,1
C01502,30,Male,7,1781.85,254.55,96,9.0,0,0.534,1,144,Web,South,0
C01503,28,Female,11,254.12,23.1,50,15.0,5,0.098,1,1054,Mobile,Central,1
C01504,33,Male,11,545.04,49.55,19,,2,0.34,2,192,Mobile,North,1
C01505,46,Female,8,919.42,114.93,68,7.0,9,0.008,0,1464,Mobile,South,1
C01506,29,Male,5,2014.88,402.98,76,13.0,0,0.38,0,1074,Store,South,0
C01507,61,Female,8,695.63,86.95,60,8.0,5,0.122,2,460,Store,Central,1
C01508,41,Male,10,504.55,50.46,54,4.0,2,0.605,0,1109,Mobile,South,1
C01509,59,Male,3,194.13,64.71,55,8.0,1,0.674,0,991,Web,North,0
C01510,50,Female,8,463.26,57.91,18,8.0,3,0.206,1,322,Mobile,Central,1
C01511,34,Male,6,212.84,35.47,47,11.0,2,0.532,2,1128,Mobile,South,0
C01512,28,Male,7,662.48,94.64,96,6.0,5,0.125,0,998,Web,North,0
C01513,53,Female,7,1441.0,205.86,138,11.0,0,0.295,0,111,Mobile,Central,0
C01514,33,Male,8,1287.06,160.88,42,8.0,3,0.301,2,398,Store,Central,1
C01515,29,Female,12,1486.46,123.87,26,12.0,0,0.054,2,1221,Store,South,1
C01516,62,Female,10,405.28,40.53,20,2.0,3,0.195,0,678,Web,South,1
C01517,41,Male,6,304.13,50.69,91,10.0,1,0.44,1,978,Web,North,0
C01518,20,Male,10,1243.69,124.37,20,5.0,4,0.361,1,163,Mobile,South,1
C01519,41,Male,5,1692.92,338.58,37,5.0,2,0.104,0,440,Mobile,South,1
C01520,40,Female,5,1005.62,201.12,36,6.0,3,0.153,1,834,Web,South,0
C01521,59,Male,3,1304.84,434.95,74,5.0,1,0.123,1,357,Mobile,North,0
C01522,52,Male,5,961.23,192.25,58,6.0,2,0.305,1,583,Web,North,0
C01523,27,Male,8,728.68,91.08,161,5.0,2,0.514,0,584,Mobile,South,0
C01524,25,Female,8,814.89,101.86,56,8.0,3,0.147,0,382,Mobile,North,1
C01525,46,Female,3,1675.38,558.46,93,8.0,0,0.145,1,653,Mobile,Central,0
C01526,20,Female,9,950.42,105.6,30,5.0,2,0.492,0,918,Mobile,South,1
C01527,33,Female,4,1664.35,416.09,57,4.0,1,0.258,0,914,Web,North,0
C01528,24,Female,9,1106.05,122.89,97,13.0,4,0.257,1,1071,Web,South,0
C01529,18,Female,7,654.43,93.49,88,10.0,3,0.177,2,1239,Mobile,South,1
C01530,62,Female,10,1355.41,135.54,13,10.0,5,0.372,2,902,Mobile,Central,1
C01531,22,Female,5,972.75,194.55,18,10.0,5,0.109,2,411,Web,South,1
C01532,18,Male,6,1908.12,318.02,58,8.0,1,0.169,0,447,Web,South,0
C01533,62,Female,6,556.99,92.83,38,11.0,4,0.306,0,489,Web,Central,1
C01534,27,Female,6,216.07,36.01,45,7.0,1,0.614,0,776,Mobile,North,0
C01535,57,Male,9,1445.47,160.61,36,10.0,3,0.257,3,1418,Mobile,North,0
C01536,19,Male,8,2157.15,269.64,84,10.0,4,0.215,1,137,Mobile,South,0
C01537,25,Male,6,1690.64,281.77,52,12.0,2,0.098,1,61,Mobile,South,1
C01538,23,Female,3,2266.36,755.45,40,9.0,2,0.349,1,974,Store,South,1
C01539,51,Male,3,2562.85,854.28,197,5.0,3,0.39,2,1234,Store,Central,0
C01540,47,Female,10,885.29,88.53,96,5.0,4,0.302,0,100,Web,Central,0
C01541,40,Male,7,478.64,68.38,111,10.0,3,0.189,0,1435,Mobile,South,0
C01542,29,Female,9,93.08,10.34,17,8.0,5,0.574,2,631,Mobile,North,0
C01543,22,Male,8,234.78,29.35,207,6.0,5,0.249,2,1131,Mobile,South,0
C01544,45,Female,2,1405.07,702.54,190,7.0,1,0.109,0,596,Mobile,North,0
C01545,29,Female,3,250.23,83.41,83,12.0,1,0.311,0,1309,Mobile,South,1
C01546,46,Male,4,1182.03,295.51,51,6.0,7,0.284,0,692,Web,South,1
C01547,50,Male,6,1466.28,244.38,25,10.0,2,0.182,2,1203,Mobile,North,1
C01548,58,Male,6,1032.75,172.12,89,12.0,6,0.59,1,1401,Mobile,South,0
C01549,41,Male,7,803.49,114.78,165,9.0,1,0.203,1,1425,Web,North,0
C01550,18,Female,9,535.26,59.47,52,8.0,4,0.144,0,159,Web,South,0
C01551,31,Female,9,2360.95,262.33,18,9.0,3,0.361,0,507,Web,Central,0
C01552,58,Female,4,112.7,28.18,46,5.0,3,0.161,1,255,Mobile,South,0
C01553,43,Female,6,533.64,88.94,31,7.0,7,0.178,0,175,Store,South,0
C01554,47,Male,5,807.13,161.43,21,6.0,2,0.117,0,1115,Store,Central,0
C01555,39,Female,7,742.33,106.05,10,6.0,1,0.236,0,1088,Web,South,1
C01556,25,Female,10,1525.41,152.54,152,8.0,7,0.384,0,846,Web,South,0
C01557,61,Male,8,1104.72,138.09,118,11.0,1,0.4,1,178,Mobile,South,0
C01558,55,Female,6,373.54,62.26,35,8.0,0,0.073,0,1421,Store,North,0
C01559,65,Male,5,1626.48,325.3,4,8.0,7,0.19,0,1232,Mobile,Central,1
C01560,59,Female,12,532.94,44.41,66,7.0,2,0.056,0,934,Web,South,1
C01561,31,Female,7,1195.41,170.77,125,8.0,3,0.293,1,1128,Web,Central,0
C01562,30,Female,10,2236.15,223.62,163,10.0,3,0.724,2,1462,Web,South,1
C01563,29,Male,9,630.26,70.03,65,7.0,5,0.28,2,1148,Mobile,South,0
C01564,62,Female,4,655.85,163.96,25,8.0,3,0.544,0,729,Store,South,0
C01565,44,Male,8,885.59,110.7,58,13.0,1,0.207,1,689,Web,North,1
C01566,39,Female,10,907.58,90.76,41,7.0,1,0.216,1,366,Mobile,Central,1
C01567,64,Male,10,1132.91,113.29,37,5.0,6,0.256,0,696,Store,North,1
C01568,46,Female,5,1370.42,274.08,107,,4,0.155,1,1119,Web,Central,0
C01569,61,Female,4,510.12,127.53,68,4.0,1,0.421,0,917,Web,Central,0
C01570,65,Male,6,973.98,162.33,14,6.0,3,0.089,0,386,Store,South,0
C01571,21,Male,11,448.49,40.77,108,5.0,7,0.596,1,447,Mobile,North,0
C01572,35,Female,10,1485.37,148.54,152,5.0,4,0.21,0,771,Store,North,0
C01573,53,Male,7,1858.15,265.45,24,8.0,3,0.366,1,1038,Mobile,South,1
C01574,57,Male,11,738.23,67.11,66,8.0,3,0.559,1,1290,Web,South,0
C01575,25,Male,6,1070.27,178.38,40,9.0,8,0.557,0,377,Store,North,1
C01576,33,Male,6,2161.25,360.21,9,10.0,0,0.444,1,1351,Mobile,Central,1
C01577,44,Female,3,1243.08,414.36,58,11.0,1,0.377,0,564,Mobile,South,0
C01578,56,Female,5,450.63,90.13,86,10.0,3,0.08,0,1023,Store,Central,0
C01579,23,Male,4,288.15,72.04,58,7.0,1,0.474,0,58,Mobile,South,0
C01580,46,Male,7,569.08,81.3,121,12.0,1,0.676,0,1486,Mobile,North,0
C01581,32,Male,11,838.72,76.25,55,10.0,1,0.375,0,1447,Web,South,1
C01582,28,Male,6,1595.51,265.92,9,5.0,2,0.426,1,904,Mobile,North,1
C01583,42,Female,6,788.28,131.38,27,10.0,4,0.837,2,1402,Mobile,South,1
C01584,37,Male,7,424.63,60.66,99,6.0,2,0.339,1,1210,Mobile,North,0
C01585,48,Female,8,818.47,102.31,2,11.0,2,0.284,0,1426,Mobile,South,1
C01586,33,Female,6,850.78,141.8,29,10.0,5,0.281,1,1353,Web,South,1
C01587,57,Female,9,586.84,65.2,57,7.0,4,0.314,0,202,Web,South,1
C01588,21,Female,7,792.29,113.18,100,8.0,4,0.455,0,251,Web,North,0
C01589,59,Male,10,1079.07,107.91,130,10.0,2,0.627,0,212,Mobile,North,0
C01590,19,Male,7,256.8,36.69,40,4.0,2,0.384,1,88,Web,South,1
C01591,53,Male,7,852.22,121.75,48,4.0,1,0.41,1,131,Store,South,0
C01592,34,Female,8,3463.98,433.0,31,7.0,2,0.105,0,1123,Web,North,1
C01593,36,Female,7,1215.92,173.7,51,7.0,2,0.273,2,598,Mobile,South,1
C01594,18,Male,8,1610.51,201.31,16,3.0,3,0.19,0,1394,Mobile,South,1
C01595,51,Male,7,2150.92,307.27,69,7.0,2,0.551,0,187,Mobile,South,1
C01596,25,Male,10,2393.8,239.38,3,6.0,3,0.066,0,356,Mobile,North,1
C01597,49,Female,6,665.88,110.98,64,10.0,2,0.044,0,1272,Mobile,Central,1
C01598,52,Female,5,275.74,55.15,41,4.0,4,0.188,2,67,Mobile,North,0
C01599,58,Female,6,1775.74,295.96,102,13.0,2,0.198,1,1187,Web,North,0
C01600,51,Female,7,846.44,120.92,84,5.0,2,0.309,0,397,Web,South,0
C01601,32,Male,5,875.71,175.14,35,12.0,5,0.314,2,880,Store,South,0
C01602,53,Female,3,1359.29,453.1,80,10.0,2,0.23,0,850,Web,South,1
C01603,57,Female,10,985.1,98.51,17,7.0,5,0.226,0,1002,Mobile,North,1
C01604,33,Male,6,1143.48,190.58,10,7.0,4,0.337,0,703,Mobile,North,1
C01605,23,Female,5,1203.93,240.79,63,11.0,4,0.226,1,142,Web,South,1
C01606,60,Male,4,1790.13,447.53,10,8.0,0,0.142,1,438,Store,Central,0
C01607,25,Female,4,1282.69,320.67,138,12.0,1,0.685,1,229,Mobile,South,0
C01608,46,Female,10,440.88,44.09,7,4.0,3,0.389,1,980,Mobile,South,1
C01609,29,Female,4,434.03,108.51,96,9.0,2,0.21,0,1275,Web,Central,0
C01610,24,Female,6,624.53,104.09,41,9.0,2,0.313,0,540,Mobile,South,0
C01611,55,Male,7,1238.36,176.91,71,7.0,6,0.552,0,714,Web,South,0
C01612,24,Female,9,469.53,52.17,52,6.0,1,0.243,1,1492,Store,South,1
C01613,50,Female,10,469.22,46.92,29,7.0,3,0.185,0,278,Mobile,Central,1
C01614,51,Female,6,1183.08,197.18,25,16.0,3,0.527,1,446,Web,South,1
C01615,20,Female,7,663.09,94.73,75,10.0,1,0.275,1,1313,Web,South,0
C01616,26,Male,11,2280.94,207.36,103,9.0,3,0.367,1,940,Mobile,South,0
C01617,56,Female,6,688.03,114.67,58,6.0,3,0.465,0,94,Mobile,South,0
C01618,42,Female,5,1515.92,303.18,69,5.0,2,0.352,1,34,Store,South,0
C01619,23,Male,5,893.17,178.63,55,8.0,3,0.452,0,1251,Web,South,0
C01620,65,Female,6,400.59,66.76,14,7.0,1,0.167,0,1484,Web,North,0
C01621,30,Female,8,672.71,84.09,15,10.0,6,0.287,0,686,Web,North,1
C01622,18,Female,11,934.59,84.96,130,14.0,3,0.491,2,1165,Web,North,0
C01623,62,Female,6,681.21,113.54,41,3.0,1,0.101,0,1209,Web,North,1
C01624,18,Male,5,2129.86,425.97,94,9.0,4,0.267,1,1421,Store,South,0
C01625,44,Female,6,514.5,85.75,34,12.0,2,0.249,0,1325,Mobile,North,0
C01626,65,Male,6,738.54,123.09,22,5.0,3,0.679,1,646,Mobile,North,0
C01627,45,Female,12,1273.09,106.09,33,6.0,2,0.048,0,631,Mobile,North,1
C01628,46,Male,7,2699.58,385.65,78,4.0,2,0.124,0,687,Web,South,1
C01629,36,Female,10,1387.92,138.79,25,12.0,5,0.148,1,1289,Store,South,1
C01630,24,Female,4,1223.67,305.92,55,11.0,4,0.37,1,70,Web,Central,0
C01631,45,Female,6,1641.63,273.6,70,4.0,1,0.145,0,714,Mobile,South,0
C01632,61,Female,8,1914.38,239.3,48,8.0,1,0.182,1,1482,Web,Central,1
C01633,22,Male,4,2156.7,539.17,54,10.0,5,0.005,0,1065,Store,South,0
C01634,60,Female,7,1386.0,198.0,55,10.0,2,0.139,1,1351,Mobile,South,1
C01635,37,Female,1,1119.43,1119.43,24,7.0,1,0.076,0,763,Mobile,South,0
C01636,43,Male,6,527.47,87.91,38,6.0,7,0.355,0,756,Mobile,South,0
C01637,25,Female,11,1172.27,106.57,23,3.0,1,0.099,3,194,Web,South,1
C01638,47,Female,8,2402.84,300.36,36,11.0,3,0.29,2,47,Mobile,South,0
C01639,26,Female,7,143.51,20.5,83,8.0,2,0.604,1,448,Web,North,0
C01640,31,Female,7,2022.4,288.91,83,9.0,5,0.338,1,1405,Web,Central,0
C01641,52,Male,6,1116.06,186.01,56,4.0,2,0.054,1,507,Web,South,0
C01642,20,Female,10,1748.59,174.86,47,9.0,4,0.335,0,1017,Mobile,South,1
C01643,39,Male,9,1422.78,158.09,66,11.0,4,0.296,1,924,Web,North,1
C01644,46,Male,7,1011.36,144.48,54,7.0,1,0.199,1,1361,Store,South,0
C01645,24,Male,8,1114.78,139.35,36,7.0,0,0.176,0,760,Mobile,North,1
C01646,32,Male,13,1495.45,115.03,45,8.0,0,0.178,0,410,Mobile,North,1
C01647,34,Male,6,551.48,91.91,18,6.0,2,0.271,2,1466,Mobile,South,1
C01648,49,Female,8,1017.13,127.14,16,6.0,6,0.492,0,1412,Web,South,1
C01649,64,Male,6,1371.11,228.52,118,10.0,2,0.369,1,225,Mobile,North,0
C01650,58,Male,4,1588.81,397.2,78,9.0,2,0.179,1,63,Store,South,1
C01651,27,Male,5,1492.92,298.58,30,8.0,4,0.205,1,534,Web,South,1
C01652,18,Female,6,833.36,138.89,45,8.0,2,0.056,0,1314,Web,North,1
C01653,20,Male,5,1065.9,213.18,34,5.0,2,0.509,1,673,Web,Central,0
C01654,46,Male,8,433.09,54.14,44,9.0,0,0.078,1,465,Web,South,1
C01655,25,Female,5,1959.38,391.88,79,2.0,3,0.357,0,476,Web,North,0
C01656,29,Male,10,1198.91,119.89,3,13.0,4,0.008,2,494,Store,South,1
C01657,58,Female,11,1062.93,96.63,64,12.0,5,0.399,0,1086,Mobile,South,1
C01658,59,Male,9,1059.67,117.74,14,10.0,5,0.08,0,741,Store,South,1
C01659,58,Male,7,905.19,129.31,268,6.0,4,0.302,0,1434,Mobile,Central,0
C01660,30,Male,10,1606.28,160.63,92,10.0,5,0.301,0,1241,Web,North,1
C01661,47,Female,7,1077.71,153.96,12,9.0,3,0.183,0,761,Store,North,0
C01662,47,Male,14,521.07,37.22,12,5.0,4,0.239,0,261,Mobile,South,1
C01663,26,Female,10,637.22,63.72,26,11.0,0,0.272,0,1077,Mobile,South,1
C01664,44,Male,13,383.03,29.46,44,5.0,4,0.289,0,291,Mobile,North,1
C01665,43,Female,3,2346.78,782.26,25,8.0,3,0.187,0,926,Web,Central,1
C01666,37,Male,5,952.88,190.58,28,8.0,3,0.036,1,838,Mobile,South,1
C01667,54,Male,8,2494.52,311.82,4,8.0,3,0.604,0,1225,Store,South,1
C01668,50,Male,10,1148.43,114.84,197,9.0,2,0.166,0,655,Web,South,0
C01669,43,Female,4,807.25,201.81,43,7.0,1,0.039,1,890,Mobile,South,0
C01670,52,Male,6,919.35,153.22,143,12.0,2,0.231,0,623,Mobile,South,0
C01671,54,Female,8,1125.48,140.68,28,13.0,4,0.744,1,891,Mobile,North,1
C01672,45,Female,6,532.24,88.71,180,7.0,1,0.096,1,188,Web,South,0
C01673,30,Female,4,422.21,105.55,69,11.0,4,0.333,1,791,Mobile,Central,0
C01674,54,Male,2,1842.24,921.12,47,13.0,5,0.173,1,440,Mobile,South,0
C01675,52,Female,5,780.1,156.02,127,4.0,2,0.094,0,549,Web,North,0
C01676,65,Female,8,2530.03,316.25,12,12.0,3,0.471,0,565,Mobile,North,1
C01677,25,Female,5,1400.48,280.1,45,8.0,4,0.121,1,1475,Store,North,0
C01678,38,Female,6,739.9,123.32,38,7.0,3,0.426,1,642,Store,Central,0
C01679,62,Female,10,3093.91,309.39,93,4.0,1,0.11,1,94,Mobile,North,1
C01680,42,Female,6,1896.22,316.04,7,10.0,1,0.456,0,907,Mobile,South,1
C01681,63,Female,6,335.67,55.94,31,7.0,2,0.287,0,1409,Store,South,0
C01682,18,Male,4,600.99,150.25,4,5.0,2,0.189,1,295,Store,Central,1
C01683,19,Female,2,43.7,21.85,33,16.0,2,0.414,2,1141,Mobile,Central,0
C01684,56,Female,11,863.16,78.47,112,11.0,4,0.259,1,1269,Mobile,South,1
C01685,35,Female,9,2861.63,317.96,33,4.0,3,0.263,0,716,Web,North,0
C01686,42,Female,6,248.32,41.39,22,11.0,2,0.152,2,197,Mobile,North,1
C01687,38,Male,3,1250.68,416.89,77,6.0,7,0.418,1,1308,Store,North,0
C01688,37,Male,7,3508.93,501.28,23,8.0,2,,1,519,Web,South,0
C01689,63,Male,11,901.4,81.95,102,6.0,5,0.054,0,151,Mobile,South,0
C01690,22,Female,8,1205.03,150.63,139,8.0,3,0.447,0,657,Web,North,0
C01691,55,Male,6,771.84,128.64,49,12.0,2,0.097,0,726,Store,North,0
C01692,60,Female,6,587.67,97.94,67,8.0,6,0.167,3,235,Mobile,South,0
C01693,49,Female,9,1575.25,175.03,108,10.0,2,0.323,0,544,Web,South,0
C01694,36,Female,9,1602.29,178.03,48,7.0,2,0.438,0,1014,Store,South,1
C01695,25,Male,10,1328.91,132.89,9,10.0,7,0.281,1,619,Web,Central,1
C01696,50,Female,10,690.48,69.05,116,8.0,2,0.206,0,228,Web,South,1
C01697,40,Male,6,1341.79,223.63,68,8.0,5,0.337,2,516,Mobile,North,0
C01698,25,Female,3,319.07,106.36,36,8.0,2,0.397,0,1076,Mobile,North,0
C01699,35,Male,6,1427.58,237.93,14,9.0,1,0.1,0,1476,Web,North,1
C01700,64,Male,9,560.06,62.23,33,8.0,2,0.237,0,510,Web,North,1
C01701,30,Male,7,530.05,75.72,59,11.0,3,0.463,1,896,Store,North,1
C01702,26,Female,7,2422.91,346.13,65,7.0,3,0.121,0,164,Web,North,1
C01703,50,Male,7,106.12,15.16,84,11.0,3,0.099,0,84,Web,North,0
C01704,27,Female,7,884.04,126.29,122,9.0,2,0.164,0,1417,Web,North,0
C01705,62,Female,9,345.7,38.41,81,4.0,3,,0,1093,Mobile,South,1
C01706,59,Female,8,1103.23,137.9,47,8.0,5,0.307,0,1341,Mobile,South,0
C01707,65,Male,10,604.67,60.47,28,7.0,7,0.122,1,1295,Mobile,South,0
C01708,61,Male,5,366.2,73.24,21,5.0,5,0.489,0,161,,North,0
C01709,29,Male,6,779.31,129.88,89,9.0,1,0.454,1,971,Web,South,0
C01710,28,Male,10,499.84,49.98,45,9.0,1,0.152,1,838,Mobile,South,1
C01711,34,Female,8,515.87,64.48,17,8.0,3,0.44,0,360,Mobile,Central,0
C01712,40,Male,9,1458.95,162.11,65,8.0,6,0.247,2,60,Web,South,1
C01713,60,Male,5,304.78,60.96,63,9.0,4,0.205,1,1200,Web,North,1
C01714,53,Male,4,138.68,34.67,192,11.0,5,0.484,1,1268,Mobile,North,0
